distance_km,time_of_day,day_of_week,past_donations_count,days_since_last_donation,blood_group_match,request_urgency,avg_response_time,responded
0.44775435531953967,21,1,4,657,1,0,13.09,0
11.230592562327946,17,6,5,554,1,2,8.47,0
1.0651451592998202,15,3,4,49,0,0,7.69,1
1.953164964737904,0,4,3,283,1,1,7.37,1
1.2851591504781665,1,3,3,627,0,0,12.93,0
2.1924961740521036,13,0,3,209,1,1,13.07,0
0.35975680365814916,13,1,5,382,1,1,9.31,1
3.660061610127674,0,2,4,602,0,0,8.26,0
0.35003423188720684,15,6,3,244,1,0,11.31,0
8.05611021079626,14,1,2,387,0,0,14.76,0
1.3309865384210302,14,0,4,631,0,0,8.26,1
3.8827734557429734,11,5,5,637,1,0,12.12,1
10.604614082448709,15,2,1,602,0,1,9.81,1
5.261660202051321,13,2,5,597,1,1,7.73,0
3.8066781628736583,23,3,5,249,0,1,10.22,0
1.9602802124207304,14,4,2,635,1,0,14.3,0
2.024840506119234,22,3,2,581,0,0,15.34,0
5.53554575284868,14,6,2,366,1,1,14.38,0
25.69748337353652,18,2,2,348,0,0,15.5,0
5.421168634826156,7,2,4,495,1,0,11.16,0
4.0797775548399065,1,4,3,183,1,0,10.36,0
6.558727620964056,1,6,1,380,1,0,15.57,1
3.1293646399120445,9,1,5,91,1,0,12.73,1
0.3101342174160877,2,4,2,489,0,1,14.26,1
4.131071300719805,22,5,3,269,0,0,12.83,0
15.806017136476676,16,3,0,219,0,2,16.78,0
0.9636958147035177,7,1,1,175,0,2,13.88,0
5.855993792341289,22,3,3,551,1,1,11.56,0
1.1215567187112898,3,4,2,321,0,0,13.85,0
3.8374971301322325,13,1,2,671,1,0,13.36,1
0.5083724185118045,20,4,3,89,1,0,13.37,1
2.9925582892294034,9,5,2,502,0,0,12.14,0
7.056283292712283,0,0,3,716,1,2,13.42,0
2.1352688074272708,3,2,5,102,1,0,11.72,1
5.466806364380442,0,6,3,268,1,1,12.03,0
7.934713214581751,16,1,5,445,1,1,8.5,1
13.098673463521045,16,2,4,208,0,2,13.28,0
1.3370584385777782,6,0,4,96,0,1,8.38,1
2.548430664572674,22,1,4,622,1,1,8.88,0
0.826826726612014,19,2,2,106,0,2,12.74,0
24.453274810240273,14,2,2,277,1,0,7.38,0
13.086545485792861,12,1,5,97,1,0,13.09,0
3.8821779939956134,1,2,5,597,0,0,10.03,0
9.226854960309858,18,2,1,128,1,0,16.28,0
3.679834776491431,23,1,3,617,1,0,15.21,0
4.885324243108654,12,6,8,607,0,0,7.29,1
0.466744897715109,23,2,3,574,0,0,14.3,0
7.038007175778694,10,2,6,571,0,1,7.08,1
0.6831866761445355,21,6,1,567,0,0,14.07,0
8.745443674676697,14,3,3,353,0,2,10.65,0
7.616945335093326,9,5,2,152,0,0,13.79,0
6.167775345468045,8,3,1,62,0,1,14.97,0
0.1841518402577656,8,0,2,684,1,0,12.08,0
1.8057702002577507,19,3,3,174,0,1,12.69,0
1.5266006958956373,0,3,4,546,0,0,12.69,1
2.232501310097585,16,0,2,702,1,0,12.78,0
0.45861820286188815,11,2,2,339,1,2,17.48,1
13.81975650446037,9,2,3,173,0,2,11.33,0
4.034965093815908,4,3,5,693,1,0,13.31,0
1.8229906097380109,17,0,3,546,0,2,13.89,0
2.5290371555329956,14,2,3,224,0,0,7.88,0
2.963818011213151,5,4,2,512,1,0,15.39,0
4.58888835110396,6,1,1,666,0,1,15.35,0
3.625041260227198,16,1,3,504,1,0,11.83,1
12.590785232588233,5,5,4,617,1,0,11.54,1
3.435462564603948,7,1,2,198,0,0,13.39,0
24.241316326801176,11,3,1,212,0,0,15.95,0
9.533325566641402,20,1,5,142,0,0,9.17,0
1.1691934191971594,13,1,2,305,0,0,15.57,1
13.338997302944271,11,4,2,505,1,2,10.23,0
0.6185638975497147,22,2,5,207,1,0,6.48,1
8.503647870053628,9,4,1,666,0,0,14.39,0
2.395208093335486,21,3,3,320,1,1,14.12,0
10.51761884121618,19,1,6,463,0,0,8.84,0
10.126914595778134,14,6,4,492,0,0,6.27,0
8.197563291787237,6,2,6,446,0,2,6.22,0
7.803963467821306,8,5,0,167,1,2,14.87,0
1.8169093479589338,9,5,3,518,0,0,11.58,0
0.42190664600374733,9,1,5,197,1,2,12.57,0
2.579024823711498,15,1,3,163,0,2,11.75,0
0.9529251168332877,6,5,4,190,1,1,9.32,1
5.93641575488737,4,5,1,406,0,1,13.82,0
2.1240021310655317,22,6,7,359,0,0,10.43,1
18.567951510635414,2,3,2,424,1,0,15.1,0
5.121775572680622,17,1,4,201,1,1,10.58,0
8.643375877049689,10,5,4,499,0,2,10.93,0
0.7108410438327972,14,6,1,451,1,1,14.76,0
9.903032716682254,20,0,3,285,0,0,10.1,0
12.804007243080664,19,5,3,709,1,0,13.07,0
3.3380007027412466,4,2,6,149,1,1,8.74,1
4.660232749124953,23,2,4,48,1,1,10.65,0
7.236803671659189,11,0,3,276,1,0,11.61,0
0.9608815422728965,3,3,3,234,0,1,11.86,0
3.4914627410819725,14,1,3,449,1,1,15.43,0
2.542999078347839,8,1,3,96,1,0,10.66,1
0.7913105552263051,6,5,4,371,1,0,9.97,1
2.2906474122836578,9,2,3,374,0,0,14.49,0
0.35303681352055105,22,3,1,726,1,2,14.09,0
0.13075439984406323,12,3,4,416,1,0,12.34,1
0.7260901616428179,7,3,5,371,1,1,7.94,1
16.499766699885537,11,5,5,137,1,1,10.49,0
3.9873138327906146,21,1,3,706,1,0,13.22,0
16.88088915942053,23,3,3,662,1,0,10.25,0
2.8325539550412495,18,5,5,431,0,1,11.26,1
1.8684961416535204,0,5,3,625,0,1,11.19,1
3.5275348738864984,15,0,2,331,0,0,11.11,1
2.8947344531327417,21,4,3,136,0,0,13.63,0
0.5583725029919596,16,3,1,664,0,1,15.48,0
5.1197460219874635,17,4,4,614,0,1,11.06,0
1.2169748099916533,10,1,5,506,1,0,10.9,1
4.832501422528819,17,5,3,366,1,1,14.25,0
5.2519841966230985,6,6,3,489,1,2,10.81,0
0.8245197577722321,17,3,1,342,1,0,13.9,1
0.3165610447526569,7,6,2,183,1,1,11.63,0
7.587977466119651,5,2,2,638,0,1,10.36,0
3.0790831104569314,6,1,6,378,1,0,8.41,1
0.29961950051907926,22,0,5,623,0,1,7.75,1
26.359659883683328,21,0,4,558,1,2,11.65,0
0.2975854071221184,9,4,6,329,1,2,7.66,1
5.9377950675007565,10,5,4,721,0,0,8.01,1
20.576490388284764,12,4,1,563,0,2,14.69,0
1.3667930847857352,8,2,6,265,0,0,10.56,1
0.7672093061679247,6,2,2,240,0,0,11.74,0
0.6470420301200468,8,0,2,315,0,0,13.81,0
1.806823529705549,12,6,3,452,1,2,9.99,1
0.5326160177578074,2,3,5,523,0,0,9.26,1
5.890897349640917,2,0,3,448,1,2,12.41,0
0.32158231899763545,0,0,3,374,1,0,13.67,1
3.5608562621731843,20,6,1,552,1,1,12.44,0
28.564399433999675,19,6,2,348,0,0,11.21,0
8.409243883383578,1,2,3,371,0,0,13.57,0
4.775410383099368,2,6,1,408,0,2,14.43,0
1.8282441654349264,14,4,1,575,1,0,13.5,0
4.889445714095118,23,2,4,662,1,0,13.16,0
3.743737779397671,5,6,2,724,1,2,16.29,0
2.776355806583479,12,5,4,619,0,2,11.53,0
0.7003946293017256,20,2,4,664,0,0,9.62,0
10.884355299060237,0,2,1,237,1,1,14.19,0
2.987227648963911,19,0,3,215,1,1,9.96,0
1.082220910307068,18,3,3,46,1,0,14.08,1
2.2924259169146763,0,0,1,319,1,0,11.8,0
2.67328467310067,20,1,3,283,1,0,11.21,0
8.787888755452666,21,2,2,640,0,0,10.72,0
6.614051614296391,1,6,5,475,0,0,10.36,0
7.333291630850959,14,6,5,485,0,0,10.43,0
0.05546280010766931,13,6,6,176,1,0,10.69,1
2.690590132204877,18,2,3,143,0,0,11.84,1
3.2825736051908034,10,6,2,126,1,0,12.49,0
0.09689419733223151,14,1,1,411,1,0,12.05,0
1.5042635201091314,5,2,2,405,1,1,11.83,1
7.14162340857189,19,6,1,535,1,2,10.41,0
0.7373385866694464,8,2,3,351,0,0,14.39,0
3.831925226324291,4,5,4,357,0,0,10.61,1
1.2116437803844688,19,2,4,378,1,1,14.08,0
0.0609741512438881,1,1,1,199,1,2,12.96,0
1.3800948092514966,5,0,1,336,1,0,9.4,0
18.62227511571439,17,2,5,228,0,0,9.1,0
8.085765789807736,22,3,3,206,0,0,11.59,0
16.041737750956166,18,1,0,153,1,1,14.13,0
3.34572812055584,8,4,8,186,1,2,8.95,1
0.5811872709759626,20,5,2,636,0,1,12.75,0
3.9699173850084724,23,1,5,315,0,1,9.33,0
3.0291381554346426,5,0,3,640,1,1,9.77,0
9.300954436999046,13,6,2,264,1,0,11.59,0
0.5161615804331191,23,6,7,323,1,1,9.61,1
3.349508678149231,12,1,0,47,1,0,15.72,0
0.8128809185896223,10,4,3,203,0,0,10.25,1
1.9628129750685221,11,6,4,432,1,0,12.81,1
6.684799390123954,18,5,4,410,0,1,11.94,0
3.2314909664580886,18,3,4,149,0,1,9.03,1
2.357129482107963,20,4,8,125,0,1,8.09,1
2.508307700792891,18,1,4,60,0,0,11.54,0
3.075810804584616,23,4,2,126,1,0,10.27,0
7.68597100947232,12,6,1,499,1,0,10.48,0
11.132042581618734,13,6,2,75,1,0,13.35,0
15.5427903151115,23,1,0,265,1,0,13.09,0
7.7300481522784885,17,6,4,590,0,0,13.82,0
1.8946531280202563,11,6,3,366,1,1,15.04,1
5.825919673405102,3,3,1,703,1,1,14.14,0
2.8777374668244695,9,3,3,314,1,0,13.5,1
1.4696452012448886,16,0,6,163,0,1,7.15,1
9.190218630952891,3,3,4,724,1,0,8.14,0
0.19592058371878027,11,2,1,568,0,0,12.92,1
11.601810465201861,12,4,1,681,0,2,10.63,0
3.094629674196398,3,4,3,289,1,1,12.22,0
5.069538156672787,9,1,3,532,0,0,10.03,0
5.384556178581311,2,3,7,621,1,2,8.78,1
11.274584490295103,14,0,5,209,1,1,9.65,0
5.062214460021356,1,6,7,296,0,0,9.67,0
4.758729320554361,16,0,3,593,1,1,12.25,0
0.344886003909527,5,0,2,113,1,0,11.59,0
3.653290209946091,7,5,4,439,0,1,8.06,1
0.8135888687831074,2,6,2,185,1,1,12.73,0
6.686259595713725,17,2,6,519,0,2,5.72,0
3.5894736616271414,21,3,3,357,1,0,14.09,1
5.700731733357541,0,6,1,645,1,0,14.26,0
0.21283059708177177,15,0,2,375,0,2,14.09,0
0.4430196733423927,6,6,6,126,1,0,7.26,0
6.299601899914633,2,2,4,666,1,2,11.51,1
0.3740721481731317,22,4,3,212,0,0,10.27,0
0.3696146343450604,3,1,4,356,0,0,11.1,0
0.06091190004897985,8,3,3,595,0,0,9.6,1
15.675132431098946,4,3,4,705,0,1,10.63,0
6.687680215078304,18,5,2,690,0,0,9.64,0
2.178988178668496,14,4,7,407,0,0,8.08,0
1.7586899061504941,7,3,3,116,0,0,8.31,0
2.1516322533344003,5,5,4,703,0,0,14.29,0
7.450580998658252,17,5,6,709,1,1,9.52,0
5.414245088142517,18,5,4,164,1,0,10.81,0
1.0240357755499983,23,3,2,119,1,0,13.75,0
0.9564644072751095,14,3,6,517,0,0,6.6,1
0.5178974559716975,6,3,2,622,1,1,10.84,0
5.398502050167564,9,2,3,118,1,0,12.66,1
7.2275189961185795,5,5,2,322,1,0,12.72,0
1.5397397477679515,13,2,4,475,1,0,9.36,0
0.10583709225807564,16,1,6,428,1,0,10.5,1
0.42872453728468046,8,3,2,543,0,2,13.01,1
17.188275014186715,18,6,2,424,0,2,13.41,0
1.7509428265181268,4,4,6,46,1,0,9.98,1
7.331520216520101,22,0,2,661,0,1,11.04,0
4.89966252744019,6,1,1,271,1,1,13.05,1
2.405845779146629,18,6,6,715,0,2,5.49,1
1.1513900947795177,19,0,4,573,1,2,9.78,1
0.6470504452855058,6,0,4,33,1,0,10.31,1
4.772728142397403,23,3,2,310,1,2,13.65,0
7.450142791704588,1,4,1,562,0,2,14.22,0
5.162778167818544,22,0,4,500,0,1,9.3,0
3.7783281384323617,15,5,5,267,1,1,8.45,1
0.2142829365455452,12,6,5,634,1,1,12.61,1
17.28705764876777,7,0,2,507,1,0,11.81,0
8.015147244221799,5,1,2,118,0,1,12.63,1
1.732364643188236,5,4,3,142,0,1,13.17,1
19.55270286358609,8,4,7,639,0,0,8.24,0
4.6050290223474,3,0,3,171,0,2,11.3,0
4.366427510224252,10,4,5,691,1,2,9.37,1
6.893083141025072,4,1,4,589,0,0,9.78,0
8.350447669219385,16,6,2,80,1,1,12.69,1
5.342529453740248,19,1,0,237,1,0,10.36,0
0.6853783099019248,6,1,4,552,0,1,10.08,1
2.0644694615775414,14,5,0,537,1,0,15.08,0
13.16125753212103,14,3,1,299,1,1,14.05,0
1.2719819393547196,13,0,1,292,0,0,16.02,0
2.3274055470633983,12,6,6,215,1,2,10.87,1
2.8288461335936548,10,4,2,250,0,1,13.22,0
2.893782704616665,12,1,7,110,1,0,8.46,0
4.745872402761159,21,0,4,438,1,1,9.89,0
14.330176918900978,23,6,6,711,1,2,10.21,0
1.3767436213709323,8,6,5,115,1,0,10.65,1
0.6477046900247617,9,0,1,585,1,0,12.45,0
1.0999332594693239,3,3,4,133,1,2,9.07,0
10.89851540550276,16,5,3,313,0,1,11.49,0
5.189620405381139,13,4,5,489,1,2,12.31,0
1.683708889395092,23,5,1,729,1,0,13.42,0
8.462655938873603,17,6,3,490,1,2,11.66,0
9.879733695998477,10,4,5,150,0,1,10.85,0
9.370740639905378,15,6,3,690,1,2,12.56,0
12.56199771637116,0,1,0,381,1,1,14.5,0
1.453372862073077,6,1,2,469,0,0,12.32,1
7.033341104115277,9,0,2,598,1,1,11.38,0
3.0859285392605713,8,4,3,218,0,0,13.61,1
9.225755435367258,2,4,4,579,0,1,9.95,0
6.518794009673784,21,6,4,258,0,1,13.94,0
7.490543769327964,22,5,3,415,0,1,11.91,0
5.337920953421046,13,1,0,160,1,0,14.11,0
0.9766009881197293,14,2,2,200,0,1,13.92,0
3.937585120961023,1,0,2,359,0,0,11.09,0
20.889632975084726,23,4,9,64,1,0,7.95,1
13.853996940037163,13,3,3,230,0,0,11.83,0
0.22066723058793036,15,3,5,197,0,1,10.82,0
0.9005090057537746,6,2,3,538,0,2,10.23,1
0.7062557007634263,3,1,4,540,1,1,9.41,0
6.472769270301935,17,1,2,275,0,2,8.73,0
8.512848903479231,23,1,0,253,0,0,13.09,0
1.2008850417502643,4,5,1,370,1,2,12.18,1
3.524608069197645,5,6,0,599,0,2,12.67,0
9.184925352389019,6,3,2,566,1,1,12.17,0
6.598818093235882,14,1,5,469,0,0,10.13,0
3.9070207247689748,0,3,3,573,1,0,12.6,0
4.462232522850162,23,2,3,651,1,0,12.73,0
3.55004825034203,3,0,2,642,1,1,13.7,0
1.7658942500081025,0,6,1,179,1,0,14.58,1
4.1622990373407776,10,5,3,650,1,0,12.15,0
5.837968155484062,17,4,2,385,1,0,12.51,0
10.330570375537263,13,2,2,562,0,0,14.26,0
5.057010774374272,21,6,3,402,1,0,12.99,0
7.159001897927629,10,3,1,441,0,0,10.24,0
0.8721933524456189,9,2,0,281,1,1,13.65,0
3.09537259333188,16,4,3,43,0,0,7.99,0
0.046877160822280786,3,6,3,244,1,1,7.95,1
1.4163183367893346,23,5,5,565,1,1,8.98,1
6.481568428056429,14,0,2,49,0,0,12.14,1
24.024177204430693,15,4,3,517,1,0,10.75,0
0.5222385485554638,20,6,3,465,0,1,8.05,0
2.5665962836070966,12,5,2,350,0,2,13.95,1
8.048964094508742,8,3,6,81,1,0,7.79,0
1.1410043063078188,10,4,5,386,0,1,10.98,0
4.049359561738078,10,2,3,727,1,1,10.24,0
6.6038684128406775,5,1,1,636,0,2,12.2,0
4.785374185823828,0,2,3,377,1,2,12.47,0
1.0414270031672503,21,3,4,355,1,0,10.1,1
2.1955068526149537,5,6,2,556,1,0,12.74,0
7.6575668744699374,12,0,2,716,1,1,12.95,0
4.039721675980882,21,4,3,248,0,0,8.75,1
0.02621667917122488,23,6,2,551,0,0,13.36,0
7.156265334138119,21,0,1,434,1,1,11.32,0
0.179749386557771,4,3,1,48,1,1,10.98,0
6.84686730676522,14,4,3,609,1,1,10.15,0
1.1312453432593608,17,5,3,323,1,0,13.23,1
15.859183597798928,19,5,3,44,0,2,8.4,0
2.293860706448017,13,6,0,355,1,0,15.3,0
1.9795417215167819,14,2,4,655,1,0,11.48,0
0.8060580416755946,4,6,3,187,0,1,11.75,1
1.8235659317442863,3,2,5,133,1,2,10.49,1
10.463678060883195,1,3,8,627,0,1,7.02,0
28.04373115354528,6,5,3,635,1,1,12.96,0
2.2967788413439005,9,4,2,715,0,1,11.55,0
2.9765703025518473,15,5,5,311,1,0,6.75,0
6.401946856224549,9,2,3,176,0,1,11.45,0
10.86637839731507,17,6,0,543,0,0,15.6,0
4.495255143393083,16,3,4,97,1,2,11.78,0
2.4840029972796573,20,5,1,533,1,0,16.83,0
2.6604322157516864,12,3,1,98,1,0,12.69,0
5.947361343779222,0,5,2,588,1,1,12.08,0
0.016117266761173126,0,6,1,442,0,0,12.73,0
4.8325195944629264,14,0,3,93,0,0,10.05,1
2.1963480586487476,0,6,5,621,0,0,9.05,0
7.904187440553979,5,5,4,266,1,0,8.72,0
0.48801254494928015,12,2,3,425,1,2,7.01,0
4.436114946889184,0,6,3,168,0,0,10.44,0
3.278995809468057,4,4,4,345,1,1,10.85,0
5.140659982373224,8,2,3,695,0,1,12.86,1
0.3352608925534093,16,2,3,452,0,1,10.45,1
4.337309835440721,15,2,2,161,1,1,11.27,1
4.1218016030144025,7,3,3,255,0,1,13.66,0
4.11240946550342,16,1,4,633,1,0,8.14,0
4.625240663537059,14,1,2,502,0,1,12.07,0
5.64228528911877,23,0,8,147,1,0,9.51,1
8.173496550579964,0,2,2,667,1,1,10.98,0
1.5723259306312465,11,1,1,368,0,0,10.13,1
8.716258444056155,4,0,8,448,0,0,11.01,1
3.4483230812980477,23,3,2,464,0,1,14.0,0
0.40094593731684564,5,2,3,208,0,0,13.26,0
0.30167513037528804,0,4,1,491,1,2,13.02,0
2.0341175418012742,0,3,3,626,1,0,12.88,0
7.683190946985041,9,0,6,705,0,2,4.22,0
6.149546920103921,9,3,3,133,1,0,10.73,1
7.770369982367988,2,4,2,143,0,0,14.3,0
3.6414791660759405,16,3,2,729,1,0,9.61,0
2.900869559489516,18,0,2,300,0,0,11.73,0
0.7976319211344142,10,4,4,592,1,0,11.44,1
1.9889190766618263,17,4,3,335,1,0,10.03,0
2.8459770860961657,1,3,1,652,1,0,13.21,0
0.46386935801280865,8,4,5,84,0,0,10.77,1
1.246231109903065,23,6,2,553,1,0,13.0,1
4.559318902293804,16,3,3,463,1,0,10.8,1
6.652654534548504,13,2,3,219,1,1,9.94,1
32.027364403170715,3,4,5,418,0,0,10.79,0
13.523778022021578,16,3,4,696,1,2,11.48,0
5.144011549014362,16,2,6,364,1,1,9.78,1
2.734406549742989,11,4,4,375,0,1,11.03,1
5.055443978899272,19,2,1,294,1,0,13.88,1
7.700763173715464,17,5,4,133,0,1,12.55,0
0.6297223224301701,2,4,2,704,1,0,13.02,0
2.6373577558486443,10,5,2,170,1,2,12.6,1
9.156732559190154,17,0,5,585,0,2,8.95,0
2.421185851424566,3,0,2,268,0,1,15.17,0
4.241668481050225,16,3,2,459,0,1,10.15,1
4.430861412658695,17,1,1,638,0,1,12.79,0
1.0196236897517545,4,5,4,127,0,0,9.78,1
2.248930472744652,13,5,2,490,1,1,8.75,1
2.0361680204431747,9,0,4,594,1,0,11.51,0
0.13272977607334807,14,5,0,650,1,1,13.59,0
0.12244595635265158,0,1,3,286,1,0,11.66,0
8.909948060695697,15,2,6,40,0,0,8.84,1
1.5946310321501753,10,2,3,207,0,1,13.11,1
3.649872968592603,22,1,1,422,1,0,14.96,1
1.7742799503994653,19,5,4,323,0,1,8.6,1
14.123980180792614,5,5,0,426,0,1,17.53,0
1.5007760910029715,23,5,2,418,0,2,11.92,0
2.807585082092952,21,6,4,566,1,0,11.98,0
10.307232165577965,15,3,1,667,1,1,13.56,0
9.223699354910641,1,4,3,295,1,2,11.81,0
1.0295975634528098,0,1,5,162,0,0,11.11,1
8.113712886243968,23,1,2,307,1,1,15.04,0
3.0641707324122747,23,6,1,583,0,0,14.75,0
3.2982609877689626,8,1,5,130,1,0,9.51,1
0.7163502844895132,21,1,1,433,0,0,13.03,0
0.42017821036661684,11,6,2,313,1,1,11.27,1
6.508650507257196,16,1,2,306,1,0,13.83,0
3.43047207298425,14,5,2,168,1,0,13.58,0
2.8710525207056565,18,6,2,250,1,0,11.72,0
6.5375680065751895,21,3,1,98,1,0,15.85,0
7.251773494836926,9,0,2,206,0,1,14.55,0
0.8652721538019974,11,5,3,402,1,0,15.25,1
4.710930064584235,13,5,3,574,1,0,10.02,0
0.7271759976393737,8,4,0,330,1,0,13.8,0
6.959049439136748,12,6,5,257,0,1,9.61,0
5.349470503079719,2,0,7,677,0,2,13.61,0
15.688163929801622,20,1,3,401,1,1,11.62,0
0.3572545375426614,13,0,1,675,1,2,15.73,1
0.29373513412418734,20,3,3,428,0,0,13.67,0
1.6577314679743202,9,2,1,172,0,1,13.03,0
1.517063656781916,15,5,3,166,1,1,11.71,1
1.4183094814786363,6,6,3,602,0,1,12.65,0
11.835862371081546,3,6,1,85,1,2,15.72,0
1.4353859428180331,19,0,5,674,1,0,9.66,1
1.5869258782709739,22,4,4,411,0,0,9.78,1
7.123061267985805,10,3,0,500,1,2,15.86,0
2.9868204943252854,15,2,3,237,0,0,9.31,1
7.496431991292298,19,3,1,667,1,0,13.71,0
0.3380021938096258,3,6,11,664,1,0,7.32,1
3.342967460518684,21,1,0,64,1,0,14.86,0
0.17095762468974915,21,2,4,295,1,0,9.67,0
0.3235097575531596,22,6,3,632,1,2,9.6,1
11.845625590727419,16,4,3,50,1,0,13.97,0
0.7497289952322251,12,2,0,169,1,1,13.65,0
3.8009314053110494,10,6,1,294,1,0,11.4,0
2.647457109592807,2,4,4,429,1,0,13.08,1
2.133520277972683,8,1,7,486,0,0,10.0,1
11.504599685044134,5,4,1,149,1,1,11.1,0
0.11032524677500764,21,3,0,412,1,0,19.03,0
5.450091904163448,20,0,2,564,1,1,11.32,0
16.537774897341833,10,3,4,68,1,1,12.37,0
4.10681430140426,15,6,2,669,1,0,16.37,0
13.809032264595595,18,6,3,51,0,0,13.38,0
0.2683641914791203,4,5,3,596,1,0,12.12,0
2.7132442614864805,13,3,1,76,1,1,10.34,1
1.5065917327534437,16,2,3,568,1,2,15.68,0
6.561892815365702,2,1,2,413,1,1,14.13,0
19.89538089420841,3,5,4,511,1,0,7.97,0
1.482134737918257,15,5,4,77,1,2,13.89,0
5.309106299150158,15,5,2,708,0,0,12.52,0
1.1038420756713982,20,6,1,110,1,0,12.64,0
4.165843710739791,3,0,3,659,1,1,10.46,0
3.1174758408616094,18,4,2,74,0,0,12.74,0
17.878705654540575,16,2,5,304,1,2,11.62,0
4.689197140188667,12,6,3,722,0,0,10.61,0
2.150118883764553,21,1,3,340,1,0,11.86,0
0.6057322178781008,22,6,7,261,1,0,15.16,0
0.8199343186071815,23,0,4,115,0,1,11.75,1
1.2765063757044115,0,6,2,134,1,1,14.33,0
1.444858927806849,11,6,4,206,0,2,8.88,1
9.506177471315553,3,3,3,619,1,1,8.89,0
4.1188174255839725,10,1,3,667,1,1,14.53,0
3.7052932239272174,4,5,6,218,1,0,11.56,0
0.6095325317064895,1,1,2,89,1,0,15.83,1
9.835555820775436,16,1,0,249,1,1,13.84,0
6.4153380593693035,7,3,3,617,0,2,14.11,1
0.35033346359758155,5,4,3,632,1,1,6.49,1
6.152184503012271,20,6,1,145,1,0,14.28,0
3.9212515030869195,8,2,3,499,0,1,13.67,0
0.42629372734834137,12,5,0,196,0,0,12.62,0
3.065220603033512,10,4,2,667,0,0,14.51,0
3.314994092074675,15,0,4,474,0,1,10.44,1
0.9062578881090823,15,6,6,262,1,1,9.04,1
14.56598463699748,1,5,3,143,1,0,11.08,0
9.484779041173425,9,2,3,537,1,1,14.76,0
5.52852195130109,11,6,0,641,0,0,13.09,0
3.1022311983444286,7,0,7,180,1,0,7.25,0
2.6531483587842204,10,3,3,613,1,1,9.89,0
5.263036671570292,9,4,4,399,1,0,10.06,0
3.9420373715189623,12,6,5,378,0,1,10.39,1
0.32148265013563276,16,5,2,196,1,1,13.68,1
3.592352109670177,6,1,0,101,1,2,12.49,0
8.209898941840661,23,2,1,382,1,2,13.95,0
3.07389747566115,2,6,1,40,1,0,14.42,0
0.26677486754224666,19,5,2,667,1,0,10.53,1
7.715400534056185,12,1,2,182,1,1,12.53,0
1.1242486684293702,18,5,3,191,0,0,11.43,1
1.4962154537418513,6,6,2,415,0,1,12.55,0
0.8998597170870082,8,0,3,720,0,0,10.54,0
2.003993052358571,18,1,3,173,1,1,11.33,1
7.068358739082581,12,1,6,168,1,0,9.26,1
3.6634526676202146,21,5,4,235,1,0,14.53,1
1.1463191739354421,7,3,4,125,0,2,10.89,0
10.51171200632744,21,6,1,610,0,0,15.88,0
10.583925255399171,17,3,0,385,0,1,16.83,0
10.223400900512182,22,4,4,500,0,1,8.16,0
1.364270832034604,1,0,2,347,0,0,11.82,1
3.000464482161465,17,3,7,541,0,1,11.23,1
20.995078624649754,17,5,3,48,0,0,11.96,0
7.392321860913893,10,6,1,442,1,1,12.97,0
0.13771639318440762,0,3,1,436,0,1,14.7,1
0.33713793909555256,13,4,4,431,0,0,12.94,1
3.1174654888553146,15,2,3,130,0,0,11.54,0
11.996592748268405,10,4,4,622,1,1,10.24,0
3.8685529300196024,0,1,3,724,1,1,6.87,0
3.44390869524446,6,6,2,47,1,1,12.49,1
0.5573048725830221,15,1,0,184,1,0,13.24,0
5.346919715654812,13,3,1,158,1,1,11.19,0
8.632757253150999,14,3,3,344,0,0,11.19,0
2.3935673098359214,13,4,3,395,0,1,10.77,0
7.471889591691858,20,4,3,491,1,0,11.94,0
16.68782581026049,10,5,1,190,1,0,12.64,0
1.1393137155670654,15,0,6,660,1,1,10.09,1
3.7046503885106787,18,5,2,405,1,0,12.75,0
1.6923368344452694,16,1,2,361,0,2,14.95,1
7.871667216087371,5,5,5,714,0,1,8.93,0
4.308934204698224,10,4,4,694,0,2,14.36,0
5.033572589166379,16,6,4,49,0,0,12.93,1
7.995313597255331,8,5,2,575,0,0,15.37,0
2.520660979608902,17,2,8,601,0,1,8.11,1
12.330821063064828,16,0,5,491,1,0,9.44,0
3.807439187276906,11,4,5,187,0,0,8.92,1
0.8596080579465919,22,6,7,393,0,1,11.9,1
5.95197892248194,21,3,2,634,0,1,14.59,0
7.881499229619774,21,5,2,352,0,0,10.38,0
1.9045577239785516,4,4,3,118,0,1,13.56,0
9.73082490256681,10,3,6,202,0,0,7.55,0
11.829928230155833,3,3,2,69,1,1,13.05,0
1.6210697978523219,3,1,6,232,1,0,10.85,0
20.528485611408694,2,1,6,588,0,0,12.12,1
0.7582529519025276,23,6,4,272,1,1,11.28,0
1.128331581573379,22,4,5,535,0,1,9.73,0
1.0180825013378585,16,6,4,117,0,0,10.89,1
11.221095570920664,6,4,2,698,0,1,14.53,0
5.310811942673517,3,2,2,703,0,0,13.98,0
0.8249881312515189,22,0,6,561,1,2,9.17,1
2.9019809744493594,12,0,5,689,1,1,6.27,0
4.776431677739809,11,4,2,180,0,1,7.53,0
0.43577012666828674,0,1,2,129,1,0,12.85,1
10.703027201711366,20,5,4,276,0,0,8.44,0
8.13809942226804,18,6,3,654,0,0,10.54,0
3.5180766404091806,20,2,3,566,0,0,11.15,0
17.075459615250438,19,0,6,525,1,0,13.35,0
2.704371135146974,17,4,3,318,0,0,11.84,0
20.71042688225587,10,1,4,444,1,1,12.24,0
